dipolemoment_boltz,dipolemoment_delta,dipolemoment_max,dipolemoment_min,dipolemoment_vburminconf,efgtens_xx_P_boltz,efgtens_yy_P_boltz,efgtens_zz_P_boltz,efg_amp_P_boltz,E_oxidation_boltz,E_reduction_boltz,E_solv_cds_boltz,E_solv_elstat_boltz,E_solv_total_boltz,fmo_eta_boltz,fmo_e_homo_boltz,fmo_e_lumo_boltz,fmo_mu_boltz,fmo_omega_boltz,fukui_m_boltz,fukui_p_boltz,nbo_bds_e_avg_boltz,nbo_bds_e_min_boltz,nbo_bds_occ_avg_boltz,nbo_bds_occ_max_boltz,nbo_bd_e_avg_boltz,nbo_bd_e_max_boltz,nbo_bd_occ_avg_boltz,nbo_bd_occ_min_boltz,nbo_lp_P_e_boltz,nbo_lp_P_occ_boltz,nbo_lp_P_percent_s_boltz,nbo_P_boltz,nbo_P_ra_boltz,nbo_P_rc_boltz,nmrtens_sxx_P_boltz,nmrtens_syy_P_boltz,nmrtens_szz_P_boltz,nmr_P_boltz,nuesp_P_boltz,Pint_dP_boltz,Pint_P_int_boltz,Pint_P_max_boltz,Pint_P_min_boltz,pyr_alpha_boltz,pyr_alpha_delta,pyr_alpha_max,pyr_alpha_min,pyr_alpha_vburminconf,pyr_P_boltz,pyr_P_delta,pyr_P_max,pyr_P_min,pyr_P_vburminconf,qpoletens_xx_boltz,qpoletens_xx_delta,qpoletens_xx_max,qpoletens_xx_min,qpoletens_xx_vburminconf,qpoletens_yy_boltz,qpoletens_yy_delta,qpoletens_yy_max,qpoletens_yy_min,qpoletens_yy_vburminconf,qpoletens_zz_boltz,qpoletens_zz_delta,qpoletens_zz_max,qpoletens_zz_min,qpoletens_zz_vburminconf,qpole_amp_boltz,qpole_amp_delta,qpole_amp_max,qpole_amp_min,qpole_amp_vburminconf,somo_ra_boltz,somo_rc_boltz,sphericity_boltz,spindens_P_ra_boltz,spindens_P_rc_boltz,sterimol_B1_boltz,sterimol_B1_delta,sterimol_B1_max,sterimol_B1_min,sterimol_B1_vburminconf,sterimol_B5_boltz,sterimol_B5_delta,sterimol_B5_max,sterimol_B5_min,sterimol_B5_vburminconf,sterimol_burB1_boltz,sterimol_burB1_delta,sterimol_burB1_max,sterimol_burB1_min,sterimol_burB1_vburminconf,sterimol_burB5_boltz,sterimol_burB5_delta,sterimol_burB5_max,sterimol_burB5_min,sterimol_burB5_vburminconf,sterimol_burL_boltz,sterimol_burL_delta,sterimol_burL_max,sterimol_burL_min,sterimol_burL_vburminconf,sterimol_L_boltz,sterimol_L_delta,sterimol_L_max,sterimol_L_min,sterimol_L_vburminconf,surface_area_boltz,vbur_far_vbur_boltz,vbur_far_vbur_delta,vbur_far_vbur_max,vbur_far_vbur_min,vbur_far_vbur_vburminconf,vbur_far_vtot_boltz,vbur_far_vtot_delta,vbur_far_vtot_max,vbur_far_vtot_min,vbur_far_vtot_vburminconf,vbur_max_delta_qvbur_boltz,vbur_max_delta_qvbur_delta,vbur_max_delta_qvbur_max,vbur_max_delta_qvbur_min,vbur_max_delta_qvbur_vburminconf,vbur_max_delta_qvtot_boltz,vbur_max_delta_qvtot_delta,vbur_max_delta_qvtot_max,vbur_max_delta_qvtot_min,vbur_max_delta_qvtot_vburminconf,vbur_near_vbur_boltz,vbur_near_vbur_delta,vbur_near_vbur_max,vbur_near_vbur_min,vbur_near_vbur_vburminconf,vbur_near_vtot_boltz,vbur_near_vtot_delta,vbur_near_vtot_max,vbur_near_vtot_min,vbur_near_vtot_vburminconf,vbur_ovbur_max_boltz,vbur_ovbur_max_delta,vbur_ovbur_max_max,vbur_ovbur_max_min,vbur_ovbur_max_vburminconf,vbur_ovbur_min_boltz,vbur_ovbur_min_delta,vbur_ovbur_min_max,vbur_ovbur_min_min,vbur_ovbur_min_vburminconf,vbur_ovtot_max_boltz,vbur_ovtot_max_delta,vbur_ovtot_max_max,vbur_ovtot_max_min,vbur_ovtot_max_vburminconf,vbur_ovtot_min_boltz,vbur_ovtot_min_delta,vbur_ovtot_min_max,vbur_ovtot_min_min,vbur_ovtot_min_vburminconf,vbur_qvbur_max_boltz,vbur_qvbur_max_delta,vbur_qvbur_max_max,vbur_qvbur_max_min,vbur_qvbur_max_vburminconf,vbur_qvbur_min_boltz,vbur_qvbur_min_delta,vbur_qvbur_min_max,vbur_qvbur_min_min,vbur_qvbur_min_vburminconf,vbur_qvtot_max_boltz,vbur_qvtot_max_delta,vbur_qvtot_max_max,vbur_qvtot_max_min,vbur_qvtot_max_vburminconf,vbur_qvtot_min_boltz,vbur_qvtot_min_delta,vbur_qvtot_min_max,vbur_qvtot_min_min,vbur_qvtot_min_vburminconf,vbur_ratio_vbur_vtot_boltz,vbur_vbur_boltz,vbur_vbur_delta,vbur_vbur_max,vbur_vbur_min,vbur_vbur_vburminconf,vbur_vtot_boltz,vmin_r_boltz,vmin_vmin_boltz,volume_boltz
3.2184503,1.3936194,4.038436,1.9526122,3.1356385,-1.3184856,-0.4890288,1.609024,1.969269,0.27256995,-0.0023658467,-9.504234,-9.46586,-18.741915,0.19017294,-0.22516099,-0.039085478,-0.13180287,0.04789679,0.18680331,0.07302561,0.20488031,0.1540518,0.05707634,0.08657188,-0.5156257,-0.47357807,1.9543374,1.9437243,-0.32240722,1.9135925,52.305458,1.0121554,0.8595393,1.0759399,195.3964,282.32138,343.29022,273.46036,-54.155945,4.4860516,20.253428,35.471455,13.237146,16.655048,2.1969435,20.099537,16.864588,18.815777,0.92822134,0.0033142515,0.9342097,0.92483944,0.9269766,7.23437,3.8351943,9.421842,5.6999207,6.4752574,0.15283395,3.403389,1.7479787,-1.2163941,0.41551068,-7.230044,4.834196,-5.506609,-9.205832,-7.369241,10.018436,7.5822167,11.528515,7.9587283,10.947487,0.040823318,-0.36056024,0.7201897,0.066018134,0.11935157,4.228221,0.2981656,4.6694036,4.029836,4.391017,7.532409,0.51924837,9.014409,7.313497,7.7361097,4.076356,0.3295699,4.3941803,3.9606967,4.02969,6.6167645,0.3522738,7.087424,6.570331,6.897281,7.2381186,0.2326058,7.573645,7.1388345,7.408508,8.589856,1.1702526,8.668051,7.7929187,9.0141115,416.16498,1.8067305,1.4447666,8.765641,1.2143863,1.4891845,25.349787,4.2167478,70.220406,1.3893323,2.3804884,7.182184,2.2328467,11.280719,6.183956,9.158786,78.67028,13.594546,99.88504,76.66047,89.277916,54.967175,4.625988,55.759315,50.64117,52.981586,432.73022,0.84375644,419.17957,353.02414,385.7687,18.225845,1.0628061,17.90071,16.171824,15.898497,0.0009475537,-0.056139573,-0.068680465,0.0058848634,0.0074466113,136.47597,19.151857,136.6397,130.16853,135.60078,0.09906607,0.12483983,0.14223927,0.011402575,0.0051559964,21.7065,3.7622056,21.391628,16.31017,19.701935,10.929844,0.71235955,11.256655,10.632605,10.921469,160.16347,11.902152,173.37894,151.06287,161.33672,55.522385,7.0127687,66.56475,50.415543,60.214703,0.14040004,60.70101,4.7256165,67.27528,56.933037,59.441563,459.80267,1.8882399,-0.04414347,494.45456
1.6843009,0.8444358,1.8388096,1.1377628,1.6367562,-1.030954,-0.56483525,1.5877095,1.9780556,0.28049704,0.020735288,-7.163224,-6.3208055,-13.208438,0.19891158,-0.22715275,-0.028726649,-0.1285532,0.04062018,0.28913277,0.08691822,0.22652163,0.2236795,0.052889165,0.061661154,-0.50417167,-0.47141865,1.9570364,1.952098,-0.30762568,1.9122876,50.75852,0.9893091,0.900664,1.2812659,138.41335,241.04665,288.6517,223.04738,-54.169243,3.971965,19.224592,32.559425,12.785115,19.149094,6.016448,21.09057,14.598464,19.44239,0.9200877,0.04550069,0.95757145,0.908557,0.92174906,3.9816923,1.3303094,3.7902102,2.520773,4.2014155,1.1202796,2.0575128,1.5546104,-0.4454795,0.43176877,-5.7926903,3.0289454,-2.8987994,-5.8788104,-6.089485,7.3219333,3.6706212,8.34315,4.1562595,7.7859664,0.06711199,-0.38728213,0.7787536,0.09038227,0.37563577,4.180624,0.35634795,4.3318086,3.9059649,4.2880692,6.463827,0.37750396,6.4585085,6.2493176,6.4412665,4.0248117,0.3759599,4.171274,3.7956479,4.073636,6.060966,0.30101985,6.4075503,6.044987,6.0481906,7.156361,0.21725705,7.266886,7.051876,7.2237635,7.530783,0.37974462,7.951869,7.4798064,7.598533,318.34488,0.47099957,3.5956054,0.77227396,-0.028094525,0.23722936,1.3562716,5.1250644,2.259423,1.0908333,2.0601943,6.882156,6.665431,9.2029,3.4213064,4.888187,37.700676,10.257825,43.17968,33.409073,38.72916,52.447754,6.1221685,57.683857,51.835987,51.74717,301.76694,6.764648,304.41586,299.04367,308.45728,16.813332,4.2393875,18.949081,14.67281,16.112513,0.0014335593,-0.053931892,0.047584638,0.0063891625,0.0081450995,96.37925,5.1133747,100.15739,94.0011,96.999886,0.09228074,0.12483983,0.29121754,0.00685461,0.0028108733,17.247831,5.481113,21.202879,14.530485,15.789413,10.16396,1.8397994,12.010517,9.95959,10.148628,98.423775,9.776729,98.93835,92.46891,101.21747,55.05655,13.95417,62.531723,46.373833,55.757267,0.17485526,53.15961,7.270099,59.59618,51.580997,51.816788,311.3184,1.836057,-0.050654337,366.80292
2.77318,2.209366,3.8227532,1.4732513,3.2217557,-0.7830708,-0.6994652,1.5678083,1.8952926,0.24844402,-0.009996246,-10.707486,-11.637551,-21.815836,0.16839996,-0.2013934,-0.044586755,-0.13137753,0.050899465,0.17052455,0.025373153,0.21785803,0.2102844,0.050492875,0.057384543,-0.51142055,-0.48967734,1.9525694,1.9506729,-0.32130912,1.8846673,49.45995,0.79155195,0.7941484,0.8801987,272.5581,283.349,338.88943,273.56808,-54.15921,4.906528,20.690166,37.622417,13.430134,18.395239,2.2335231,21.250011,16.754179,20.417484,0.9176046,0.016701298,0.931856,0.90874434,0.91291684,7.173053,7.388772,14.135667,4.9754763,8.744849,2.561093,4.7859917,1.860492,-1.3091179,0.3444091,-8.742759,5.0364246,-8.045939,-10.758177,-9.470128,10.718166,7.975593,17.67141,8.731617,14.168615,0.036361195,-0.34162354,0.7102393,0.039095134,0.05533856,5.697758,0.75491184,5.402011,4.6209483,5.3333044,7.5865593,0.47182,8.994736,7.26961,8.347582,4.434811,0.45127237,4.7911787,3.982355,4.404536,6.542471,0.58538646,6.993022,6.2901073,6.86697,7.0742364,0.72673655,7.4823456,6.7645354,7.3615284,7.8953238,1.4351175,8.567624,7.3645773,8.391442,454.92294,8.454644,6.9196706,13.227701,1.5469835,2.1389139,54.574795,14.068947,67.05021,14.111296,16.214514,14.506177,5.8730536,13.285799,6.0404263,8.896334,101.6724,78.28019,137.68008,39.321754,109.84178,60.184227,8.318567,66.56581,54.283997,58.633896,544.7883,12.09412,471.5043,464.6126,454.93427,18.48461,2.3413227,18.94317,16.544228,17.157784,0.018136263,2.821834,3.720514,0.006372476,0.0074466113,146.72769,26.070576,193.15585,130.0295,173.04285,0.23745818,2.084435,2.7356455,0.005989834,0.0051559964,26.30272,4.327186,27.787714,17.46771,20.0734,12.045266,3.9837418,15.393519,10.760345,11.377741,228.23505,16.332718,241.23575,169.0464,204.95743,95.43555,39.66724,124.58367,66.403984,82.905304,0.1547686,70.685684,7.780146,73.0072,61.51644,64.22581,583.8423,1.8924316,-0.034956496,677.7069
3.2184503,1.3936194,4.038436,1.9526122,3.1356385,-1.3184856,-0.4890288,1.609024,1.969269,0.27256995,-0.0023658467,-9.504234,-9.46586,-18.741915,0.19017294,-0.22516099,-0.039085478,-0.13180287,0.04789679,0.18680331,0.07302561,0.20488031,0.1540518,0.05707634,0.08657188,-0.5156257,-0.47357807,1.9543374,1.9437243,-0.32240722,1.9135925,52.305458,1.0121554,0.8595393,1.0759399,195.3964,282.32138,343.29022,273.46036,-54.155945,4.4860516,20.253428,35.471455,13.237146,16.655048,2.1969435,20.099537,16.864588,18.815777,0.92822134,0.0033142515,0.9342097,0.92483944,0.9269766,7.23437,3.8351943,9.421842,5.6999207,6.4752574,0.15283395,3.403389,1.7479787,-1.2163941,0.41551068,-7.230044,4.834196,-5.506609,-9.205832,-7.369241,10.018436,7.5822167,11.528515,7.9587283,10.947487,0.040823318,-0.36056024,0.7201897,0.066018134,0.11935157,4.228221,0.2981656,4.6694036,4.029836,4.391017,7.532409,0.51924837,9.014409,7.313497,7.7361097,4.076356,0.3295699,4.3941803,3.9606967,4.02969,6.6167645,0.3522738,7.087424,6.570331,6.897281,7.2381186,0.2326058,7.573645,7.1388345,7.408508,8.589856,1.1702526,8.668051,7.7929187,9.0141115,416.16498,1.8067305,1.4447666,8.765641,1.2143863,1.4891845,25.349787,4.2167478,70.220406,1.3893323,2.3804884,7.182184,2.2328467,11.280719,6.183956,9.158786,78.67028,13.594546,99.88504,76.66047,89.277916,54.967175,4.625988,55.759315,50.64117,52.981586,432.73022,0.84375644,419.17957,353.02414,385.7687,18.225845,1.0628061,17.90071,16.171824,15.898497,0.0009475537,-0.056139573,-0.068680465,0.0058848634,0.0074466113,136.47597,19.151857,136.6397,130.16853,135.60078,0.09906607,0.12483983,0.14223927,0.011402575,0.0051559964,21.7065,3.7622056,21.391628,16.31017,19.701935,10.929844,0.71235955,11.256655,10.632605,10.921469,160.16347,11.902152,173.37894,151.06287,161.33672,55.522385,7.0127687,66.56475,50.415543,60.214703,0.14040004,60.70101,4.7256165,67.27528,56.933037,59.441563,459.80267,1.8882399,-0.04414347,494.45456
3.6121895,2.332864,4.0176163,1.7391208,3.7548804,-0.832415,-0.67625284,1.5899411,1.8902136,0.25084352,0.010379675,-6.0989985,-14.494342,-22.253729,0.16521327,-0.2065426,-0.032989476,-0.118915655,0.045258503,0.2253958,0.07300211,0.22498731,0.21141826,0.04069282,0.044962313,-0.4944173,-0.4856771,1.9508405,1.9483709,-0.31291148,1.8903353,48.804993,0.84676105,0.7928513,1.0408332,273.78595,314.3193,354.55112,311.1718,-54.17745,4.6516194,20.54498,37.358364,13.053333,19.359865,2.0142577,21.367008,18.365103,21.484974,0.9150641,0.0129930135,0.9083649,0.89408875,0.90555245,9.817535,9.371931,13.584445,5.762521,8.51845,-0.42841092,6.068719,2.863262,-4.2180796,0.12336561,-8.781948,6.1109815,-4.8801913,-12.207368,-11.034295,14.324968,8.182816,15.361787,7.178835,15.962386,0.05303601,-0.340931,0.6970109,0.10139438,0.22546647,5.5804315,0.43935427,5.7901955,4.645571,5.139316,7.102913,0.52228945,7.6673975,7.0115957,7.765067,4.3600063,0.42127526,4.9607463,4.1581697,4.647457,6.4958763,0.41979927,6.3467183,6.142793,6.844402,7.274951,0.37048218,7.67064,7.0909667,7.48282,8.598501,1.1329995,9.1631565,8.464346,8.457571,465.8988,7.9291697,10.794929,20.772484,2.7544367,2.3053615,28.255621,18.911444,56.12153,7.000565,6.1444025,17.752644,13.27853,17.861963,7.0435457,9.260703,80.33801,58.923843,86.743095,37.89268,68.719444,60.91478,6.138014,64.09136,55.454086,55.985603,553.2833,22.70272,500.43777,445.44244,452.57034,19.63528,2.1721523,19.637012,17.759195,19.25222,0.0020265006,1.3391507,0.7624972,0.0037285252,0.0074194027,144.34108,21.925964,179.7863,113.75501,144.09993,0.30042255,0.14448385,0.1400527,0.005468046,0.0051559964,28.286427,10.902681,38.672085,20.226055,21.82216,11.286969,0.8882504,11.85051,10.756169,10.925154,199.30685,42.07719,167.99997,139.26712,152.91795,94.92524,22.781738,138.96466,64.22478,86.81439,0.12284135,69.28035,13.661405,79.28306,61.633446,62.672672,510.12723,1.8937929,-0.059390057,616.5284
1.9812146,1.5554612,3.4445865,1.4241028,2.8742442,-0.7682225,-0.6816364,1.5389152,1.8759276,0.23822987,0.011269832,-9.067864,-10.20466,-18.765547,0.16771203,-0.1968455,-0.025353957,-0.1170058,0.041173663,0.18873772,0.037029,0.22360334,0.22810525,0.044980764,0.050428208,-0.4940574,-0.4785202,1.9503376,1.946614,-0.30670226,1.8886845,48.352516,0.33370695,0.7415321,0.8601356,264.5415,298.54507,374.6995,300.99432,-54.18132,4.5782933,19.982893,38.099457,13.427689,18.75634,5.8898935,24.737883,17.116611,24.154314,0.9216457,0.054686822,0.9384409,0.87560266,0.8801745,4.292761,6.924809,11.856712,3.7428927,7.65569,0.7652755,5.1943173,1.6806681,-2.4064186,0.010326881,-4.4253235,6.002631,-3.125666,-8.808776,-8.252357,6.1986294,9.564871,15.15836,4.761781,11.800503,0.059487313,-0.33959222,0.74469095,0.03448486,0.085489646,4.992082,0.86892706,5.229355,4.3077917,4.688686,6.9504156,0.46014497,7.597353,6.2671285,7.4183526,4.3938346,0.6234271,4.8177114,3.925268,4.379914,6.4242187,0.39933228,6.373426,6.2141833,6.722562,7.0820165,0.91312283,7.7534003,6.8654284,7.757645,7.5359178,1.3924426,8.519547,7.0158243,8.355382,400.26324,18.43412,16.027405,25.221918,2.7964554,1.8008769,57.747005,28.035715,49.452408,13.486838,16.077986,17.48773,14.289636,17.075771,5.6877847,8.024292,93.67925,81.869125,148.83842,40.48862,106.810776,69.52203,11.477681,71.955925,59.67422,61.766483,492.81046,26.944084,430.3313,375.46622,425.79974,21.66926,2.8904371,21.727488,18.73914,18.898912,0.4965982,1.32982,0.79605526,0.006372476,0.0074466113,153.52525,24.278175,161.35907,127.58536,157.14977,0.7568554,0.6401186,1.1002706,0.005982393,0.0051559964,29.20742,9.699537,34.515854,24.127842,20.286943,13.800865,3.4716082,15.693825,10.669202,11.87635,206.31718,21.400259,241.19635,140.6439,178.05888,80.94356,50.19551,95.52199,61.003967,73.13339,0.20334543,90.45205,20.367138,87.46844,61.631084,61.527676,529.1636,1.8122095,-0.044421617,608.1379
2.5777597,2.7645695,4.613348,1.4779093,4.019945,-0.84718627,-0.6996178,1.5774109,1.9301504,0.24349624,0.01814994,-8.654078,-12.100159,-19.854792,0.17705446,-0.19677126,-0.024517195,-0.12273808,0.040368766,0.14963461,0.10630611,0.2254928,0.20673919,0.049823225,0.057651106,-0.51269853,-0.48563907,1.9506704,1.9510657,-0.30944598,1.8895214,50.143032,0.913092,0.7966846,1.2200863,307.83466,311.57562,342.74326,297.06543,-54.15817,4.7932677,20.549858,40.81481,12.503636,21.456217,3.934094,23.802462,18.027573,21.549458,0.916504,0.027319921,0.9131901,0.8719546,0.90444785,7.8451056,9.380738,15.613775,3.5865364,10.0461035,0.98950833,8.825216,3.6149993,-4.1482806,-0.058504175,-8.157584,6.287611,-3.86802,-12.315194,-9.136286,11.948035,10.558934,19.033905,5.482634,15.483315,0.059191134,-0.35282627,0.7182144,0.122131154,0.027146153,5.1412973,1.6127485,5.478032,4.088262,4.7266273,7.0648417,1.6487286,8.661398,6.251765,7.5027237,4.3881135,1.359247,5.324808,3.9759343,4.549715,6.636592,1.2127122,7.0701017,6.1473126,7.0122,7.2626853,1.2679262,7.6139855,6.7369227,7.3591356,8.031263,2.4708357,9.988193,7.2127767,8.990972,463.70322,8.693586,18.968643,18.753975,2.2046945,3.2976491,27.140778,37.435898,69.43892,16.689377,22.433935,16.799137,12.869314,19.241407,4.631149,9.445626,124.55873,97.98909,152.3391,34.604618,114.58656,62.966656,15.389666,72.25945,62.158592,58.359985,565.6107,49.15285,530.79926,406.7672,468.01685,18.844862,4.4873195,21.545097,16.99952,17.78019,0.053715114,0.9605647,0.5460678,0.04662331,0.0074194027,167.99857,58.288097,147.26105,123.54132,166.8221,0.34125078,1.5062242,1.9288613,0.18083215,0.0051559964,25.873653,10.030634,34.17124,25.429472,21.10897,12.899289,6.5716405,14.596516,10.802368,11.6470995,232.20688,34.081497,194.12881,158.25374,196.13322,83.49561,52.524666,123.36673,62.812813,85.01475,0.1662117,71.957664,28.63414,94.09565,57.288376,57.332123,547.50507,1.8542325,-0.05301051,679.5048
2.3740234,2.8699472,4.465798,1.2409793,3.3349805,-0.82019347,-0.6374979,1.539327,1.8726156,0.24011195,0.012962425,-5.631036,-11.727059,-18.378944,0.17171632,-0.20106366,-0.020386048,-0.11205367,0.036077473,0.17687869,0.054216433,0.24108571,0.23943554,0.04621208,0.04994336,-0.46556136,-0.46945587,1.9483829,1.9418747,-0.27889276,1.8796152,49.431427,0.9386455,0.8298276,1.120488,308.9358,322.0253,351.49155,349.29324,-54.18992,4.9377437,20.172112,38.69108,12.896816,19.493244,5.6189156,25.71105,19.95531,25.625214,0.87176186,0.040949266,0.8970458,0.8657841,0.8586536,8.574171,7.7443867,10.824121,4.540652,8.351609,-0.31142426,6.3267875,2.6237144,-3.9002347,0.30560574,-8.422654,6.0849247,-4.8754725,-11.046316,-9.502419,15.343438,9.557041,14.461367,7.0038276,14.041246,0.061023924,-0.33587047,0.7088983,0.040007036,0.23760438,5.067562,0.77020484,5.3042517,4.35694,4.928036,6.7091665,0.5216177,6.880626,7.1511874,7.0488143,4.643049,0.60186493,5.1071267,4.219984,4.8503075,6.1753836,0.38576818,6.35563,6.330713,6.608687,7.245801,0.7506165,7.7723556,7.012592,7.4712977,8.008578,1.758861,9.279542,7.949168,9.513747,447.29633,20.854036,20.418047,18.533545,1.854401,2.4414048,53.160126,33.20159,61.12221,4.928851,5.0592904,21.603525,17.0297,18.844751,5.9159946,7.6279597,60.52622,59.9178,82.9151,32.952274,45.118607,68.70902,10.513807,73.38996,62.29724,59.719807,423.51138,41.53246,421.565,457.06406,454.86484,20.40948,2.3082902,21.065302,18.770618,18.99804,0.022099992,0.40546128,0.33720404,0.003654053,0.061864678,129.46635,15.572225,135.79489,125.3108,123.01247,0.17686157,0.5294498,0.7519406,0.0051030605,0.0051559964,35.6485,14.406968,37.221264,19.112305,19.85506,13.828013,3.519109,14.927762,10.994202,11.761669,154.63316,20.91335,153.33101,118.909515,136.01076,81.64815,28.549475,90.91716,62.210304,82.21897,0.1955936,79.24896,20.995707,97.45917,64.1963,60.208313,451.46323,1.8376443,-0.07021787,526.15265
1.4955992,0.14434084,1.6541598,1.3564713,1.6034018,-0.74675584,-0.7129307,1.4594393,1.7884263,0.26590595,-0.0052647027,-9.544926,-8.784456,-18.37055,0.18163146,-0.22441779,-0.04720686,-0.13565764,0.05079439,0.24443291,0.031647667,0.22249773,0.21584249,0.03743705,0.03865868,-0.48039085,-0.4795259,1.9526305,1.9520543,-0.31302956,1.9020928,49.60366,0.8021489,0.76789296,1.0377812,286.23947,293.3768,325.87482,298.928,-54.17173,4.089065,20.077387,34.978455,12.851208,17.668194,-0.076204,17.879501,17.819029,17.85715,0.9326626,-0.0002775431,0.93356997,0.9365494,0.93361664,6.6136355,1.1645757,8.316032,5.4460964,7.411143,0.4594396,3.6900403,2.086087,-1.3955348,0.4454338,-6.878259,3.8739278,-5.7442884,-9.886662,-7.198182,10.579774,2.3067791,11.808694,8.288896,9.071497,0.034704942,-0.36017665,0.7249418,0.023254143,0.2809312,4.2993693,0.1995915,4.393249,4.3250556,4.4766736,10.367292,0.3176213,10.650443,10.440582,9.505512,4.245427,0.052267127,4.1998363,4.234679,4.224693,5.9861565,-0.04019151,6.0817647,6.0926023,6.018148,6.9921484,0.030608695,6.96456,6.9896207,6.974653,8.191932,1.0395699,8.862755,7.779136,8.907674,361.4045,-0.0036425935,0.34892124,-1.0915607,0.11931403,0.33099872,-0.42913306,2.4671414,-0.008618848,1.3012487,1.580805,1.3446925,-0.22037652,1.9206848,2.0163257,2.1960962,83.169014,17.370317,85.103195,83.181274,103.8843,50.63127,-0.48252562,50.197506,50.2414,50.134975,369.99554,-1.2806021,373.60974,376.629,364.17496,13.963028,0.17937683,14.1409445,14.083373,14.300749,0.0009475537,-0.053931892,-0.050610416,0.006372476,0.0074466113,142.2,-0.70285386,156.05676,148.42769,151.26215,0.089235544,0.11929181,0.20233925,0.005986149,0.0051559964,13.93144,-0.0067983856,14.969014,13.8660965,14.185599,11.232328,0.1784897,11.300484,11.19636,11.166344,163.90529,3.1229088,154.10867,163.61678,155.98027,61.05111,0.5424592,59.445198,59.373173,61.612366,0.124265574,49.974426,0.60165155,49.54597,50.037518,50.16954,372.634,1.8689849,-0.045740448,421.02884
2.031219,3.2925403,3.6231215,1.2427025,3.0747209,-0.74522495,-0.6826384,1.4632524,1.7951813,0.24613753,0.015784612,-9.813744,-8.974065,-18.708643,0.18786345,-0.2154373,-0.022502987,-0.123435974,0.037912093,0.33135334,0.03139899,0.22783893,0.22968994,0.03839659,0.037207685,-0.4626525,-0.4704004,1.9505006,1.9402666,-0.2985031,1.8951893,48.31078,0.8009322,0.7029748,0.90331495,291.19342,282.7863,328.99097,291.0302,-54.183212,4.502302,20.02248,35.522766,12.778375,19.600803,0.008280981,19.461163,20.342459,20.305489,0.9325287,0.0027525919,0.92335916,0.91998994,0.9169235,8.146175,6.338264,13.431377,4.9225626,8.328128,0.42685968,7.8860397,3.4634385,-2.5370328,0.27749735,-8.349397,8.459431,-4.1067696,-13.323227,-10.317513,15.996861,6.655871,18.037352,7.9946246,10.740674,0.05605842,-0.35115415,0.7103854,0.052549347,0.27108365,4.4575534,0.71013004,4.7617803,4.318867,4.545541,9.075079,1.3360903,10.048091,7.8908424,8.471451,4.241098,0.21333633,4.374944,4.169329,4.272411,6.732753,1.2825301,7.1244287,6.366824,6.1340322,6.916862,0.22228299,6.949979,6.797049,7.0227385,8.653888,2.5201583,9.259682,7.316962,9.254432,435.79056,6.180866,4.5556936,6.8028975,2.8110259,4.5571494,32.086933,5.8116536,9.364496,23.978693,20.669582,4.214947,4.1597056,2.1524754,5.3692646,3.9361722,113.46432,38.89714,93.03442,131.6117,126.7868,57.042706,2.609939,54.7614,53.26395,54.549316,390.57254,11.26455,420.2471,437.69394,454.76498,14.844456,0.44138178,14.019772,14.744854,15.038056,0.005171154,0.17542407,0.13195643,0.0054664,0.0073727346,165.56418,27.983736,168.29852,159.09631,175.89459,0.087921575,0.31563845,0.20298932,0.014209976,0.0051559964,17.924923,1.9111502,16.069738,18.65717,19.100807,12.091341,1.2364845,12.408474,11.28533,11.676966,181.11795,6.7048645,174.55644,172.30927,175.3264,62.44997,6.2507677,65.18085,59.871246,68.39975,0.1213605,57.068356,7.384788,54.547222,55.961056,55.77455,473.33853,1.8332798,-0.052491244,551.86664
